epoch,train loss,val loss,swa
0.0,57.88593067486037,56.58498534635812,n
19.0,17.168334462521678,18.038168160595298,y
39.0,10.889008476607769,14.586954965840938,y
59.0,7.696055191536537,13.011151383530514,y
79.0,5.641268547649669,12.909378972983511,y
99.0,4.6833953184945365,12.826433591623386,y
119.0,4.230764692867834,13.191412066619442,y
139.0,3.6016202986267394,12.932615606590758,y
